item_id,features,caracteristiques_voiture,Nom,Prix_CA,Prix_US,Compagne_Model,Livraison,Class
6fc6ebb1-c605-4bcc-9f91-c1352f21f0ac,"[ 5.22487433e-03  3.15718640e+02  9.43655371e-01  2.80203573e+03
  5.61652799e-01  3.04316806e+02  1.08924243e+04  7.98193532e+00
  1.05299955e+01  1.00082274e-03  3.40906032e+00 -5.29465314e-01
  9.99661280e-01  1.89863349e-05  1.26527500e+04  1.30645805e+05
  5.37182129e+03  2.30086735e-04  2.40583801e+01  1.63271580e+01
  4.89257438e+05  2.05353951e+00  6.70275312e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  5.68364340e-03
  3.16159266e+02  9.41421437e-01  2.69856514e+03  5.53673801e-01
  3.18327670e+02  1.04781013e+04  7.88397248e+00  1.04657113e+01
  9.76015190e-04  3.43626439e+00 -5.19203533e-01  9.99566598e-01
  1.81510895e-05  1.25552588e+04  1.62171875e+05  5.35604346e+03
  2.20112153e-04  2.35184383e+01  1.63367081e+01  4.97494594e+05
  2.08853960e+00  6.81699297e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  5.29026366e-03  3.15955865e+02
  9.42524387e-01  2.74888628e+03  5.56932616e-01  3.09663148e+02
  1.06795893e+04  7.96613968e+00  1.05387497e+01  9.78314884e-04
  3.42565606e+00 -5.24090626e-01  9.99625688e-01  1.86587240e-05
  1.26160068e+04  1.38481656e+05  5.36613086e+03  2.29302197e-04
  2.38499126e+01  1.63320503e+01  4.89481406e+05  2.05447960e+00
  6.70582188e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  4.71770123e-03  3.15922396e+02  9.46988171e-01
  2.98042347e+03  5.50513386e-01  2.88616387e+02  1.16057715e+04
  8.06383794e+00  1.06533585e+01  9.64612254e-04  3.45020005e+00
 -5.26106802e-01  9.99667396e-01  2.00185332e-05  1.27217725e+04
  1.10279203e+05  5.37325049e+03  2.24868360e-04  2.46305676e+01
  1.63108025e+01  5.89047312e+05  2.47972393e+00  8.09381875e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'strong', 'marque': 'writer', 'annee': '1987', 'caracteristiques_techniques': 'Various idea often brother note make.'}",1/18 AUTOart Mercedes-Benz CL-Class CL-Klasse Coupe (Silver) Diecast Model 76164,"242,15 ","(177,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
71622f49-a38b-46a6-af86-4deb982d3f99,"[ 2.25493163e-02  4.92249068e+02  9.64156988e-01  6.86863066e+03
  5.39456605e-01  3.04586228e+02  2.69822736e+04  7.79922754e+00
  1.06234238e+01  8.97506078e-04  3.66281786e+00 -4.86510951e-01
  9.99380156e-01  1.06109792e-05  2.25836387e+04  7.43923203e+04
  9.26313965e+03  1.49438187e-04  3.21134415e+01  1.70228901e+01
  1.68044300e+06  2.21012712e+00  7.21385547e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  2.26434130e-02
  4.90847505e+02  9.59457831e-01  6.05540161e+03  5.08264445e-01
  3.27888483e+02  2.37307589e+04  7.86953673e+00  1.08316666e+01
  8.15866675e-04  3.76600419e+00 -4.72151537e-01  9.99274978e-01
  9.85961105e-06  2.22746309e+04  8.60229141e+04  9.21080273e+03
  1.39627198e-04  3.09137020e+01  1.70782318e+01  1.85933688e+06
  2.44872260e+00  7.99263047e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.21710398e-02  4.92221633e+02
  9.64478134e-01  6.93036664e+03  5.31559328e-01  3.02079658e+02
  2.72292449e+04  7.83319710e+00  1.06846710e+01  8.65764490e-04
  3.69038715e+00 -4.83795154e-01  9.99373518e-01  1.06987982e-05
  2.25417168e+04  7.30638594e+04  9.24196777e+03  1.51469620e-04
  3.21567497e+01  1.70162601e+01  1.99329612e+06  2.62887406e+00
  8.58064531e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  2.41857126e-02  4.96021706e+02  9.66311317e-01
  7.36357712e+03  5.28906960e-01  3.00561266e+02  2.89582868e+04
  7.68298814e+00  1.05191009e+01  8.66746069e-04  3.71002414e+00
 -4.74550406e-01  9.99178431e-01  1.07522646e-05  2.26250020e+04
  7.41141953e+04  9.26729297e+03  1.50288892e-04  3.23158531e+01
  1.69942474e+01  1.71562550e+06  2.25714493e+00  7.36732109e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'box', 'marque': 'executive', 'annee': '2007', 'caracteristiques_techniques': 'Difficult cell structure TV law should natural.'}",Mercedes-Benz AMG G63 year 2017 gloss Black 1:18 AUTOart,"680,37 ","(499,99 $ US)",eBay - model_car_guy_inc,"Livraison à 108,87 $",1
c549d997-976e-4e5c-9b70-f76c31f5d8a6,"[ 8.13363679e-04  3.37853957e+02  9.54184189e-01  3.68710244e+03
  3.62752804e-01  2.81577921e+02  1.44105558e+04  8.62000244e+00
  1.22222174e+01  4.51003160e-04  4.12467277e+00 -4.06662728e-01
  9.98756419e-01  1.52389102e-05  1.72526973e+04  7.83200703e+04
  7.13446484e+03  2.09787380e-04  2.90095158e+01  1.67089577e+01
  8.72232312e+05  2.02138591e+00  6.59780312e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  8.92238286e-04
  3.50569577e+02  9.62921934e-01  4.72804797e+03  3.29083242e-01
  2.53100796e+02  1.85616223e+04  8.50650456e+00  1.22181636e+01
  4.03021676e-04  4.24255428e+00 -3.84053623e-01  9.98117503e-01
  1.69510167e-05  1.75655000e+04  5.22581094e+04  7.17849414e+03
  2.41380199e-04  3.05875206e+01  1.66370544e+01  8.85815938e+05
  2.05341935e+00  6.70236094e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  8.67455019e-04  3.37347635e+02
  9.54435768e-01  3.70181619e+03  3.54953158e-01  2.88698972e+02
  1.44699171e+04  8.60650332e+00  1.22270131e+01  4.40672007e-04
  4.13093225e+00 -4.02009088e-01  9.98652589e-01  1.48635017e-05
  1.71783867e+04  8.01485625e+04  7.12324170e+03  2.06733865e-04
  2.86477928e+01  1.67135715e+01  8.77130500e+05  2.03289151e+00
  6.63535781e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  7.12296979e-04  3.41106498e+02  9.53801705e-01
  3.69170082e+03  3.48051039e-01  2.78396821e+02  1.44256968e+04
  8.67963349e+00  1.23748925e+01  4.27437424e-04  4.17864089e+00
 -3.99745130e-01  9.98670411e-01  1.54128084e-05  1.72827910e+04
  7.81736250e+04  7.13819238e+03  2.13688138e-04  2.91698952e+01
  1.67048321e+01  8.81620812e+05  2.04347062e+00  6.66988828e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'nice', 'marque': 'throughout', 'annee': '1975', 'caracteristiques_techniques': 'Hit family the require center all.'}",1/18 Almostreal Almost Real Mercedes-Benz Mercedes Maybach S65 AMG Brarus 900 ...,"269,37 ","(197,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
6d2eff43-0724-4d7a-a0a5-4ef9ac949b7d,"[ 4.19965462e-03  1.06702066e+02  9.72178470e-01  1.91741098e+03
  5.22080822e-01  3.01240463e+02  7.56294184e+03  7.95077853e+00
  1.04609864e+01  8.25184881e-04  3.23770687e+00 -5.07357179e-01
  9.99527226e-01  1.05591580e-05  2.30535293e+04  1.88852000e+05
  9.43188672e+03  1.72384433e-04  3.26279030e+01  1.72203274e+01
  1.59106462e+06  2.01972342e+00  6.59237734e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  3.99848249e-03
  1.06797397e+02  9.73327334e-01  2.00181367e+03  5.12973355e-01
  3.01097360e+02  7.90045728e+03  7.98443515e+00  1.05676831e+01
  7.99498507e-04  3.27440746e+00 -5.01871533e-01  9.99511258e-01
  1.05646386e-05  2.30555371e+04  1.88852000e+05  9.43217480e+03
  1.73669105e-04  3.26363678e+01  1.72165165e+01  1.59105662e+06
  2.01971316e+00  6.59234375e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  3.95176552e-03  1.05934889e+02
  9.72529758e-01  1.92797412e+03  5.18167328e-01  3.02249110e+02
  7.60596159e+03  7.97586124e+00  1.05508462e+01  8.13443867e-04
  3.24317385e+00 -5.04240503e-01  9.99527089e-01  1.05240770e-05
  2.30403340e+04  1.92585406e+05  9.42992285e+03  1.71468608e-04
  3.25732498e+01  1.72198563e+01  1.59258150e+06  2.02167416e+00
  6.59874453e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  4.18964396e-03  1.13463394e+02  9.71573176e-01
  1.99545149e+03  5.14868160e-01  2.99413935e+02  7.86834258e+03
  7.97469625e+00  1.05251150e+01  8.02891366e-04  3.29466404e+00
 -5.02685985e-01  9.99505841e-01  1.06230718e-05  2.30620996e+04
  1.87580125e+05  9.43005762e+03  1.73144334e-04  3.27085381e+01
  1.72145061e+01  1.66785412e+06  2.10181427e+00  6.80672500e+04
  2.49018073e+00  1.61924000e+05  4.99996901e+00  6.37496033e+02]","{'modele': 'time', 'marque': 'ask', 'annee': '1995', 'caracteristiques_techniques': 'Include community really.'}",Majorette Mercedes CLK-GTR in Grey,"7,77 ",n\a,Etsy - Thesmallmodelcar,"Livraison à 10,02 $",1
8437149d-434c-4457-8657-3fa5d196ba2b,"[ 1.80789586e-01  4.78012162e+02  9.69554129e-01  7.84904987e+03
  5.94496026e-01  3.73943264e+02  3.09181873e+04  5.97835863e+00
  8.30102994e+00  1.18070422e-03  3.38776283e+00 -4.45413493e-01
  9.95440558e-01  8.73984482e-06  2.15154629e+04  1.04518875e+05
  9.02862695e+03  1.01347156e-04  2.87312088e+01  1.70249443e+01
  2.05305300e+06  2.77090430e+00  9.04423203e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.81597917e-01
  4.80316994e+02  9.69532908e-01  7.88137453e+03  5.92540053e-01
  3.74708376e+02  3.10451811e+04  5.96752085e+00  8.30483982e+00
  1.17922401e-03  3.39363831e+00 -4.43299649e-01  9.95309399e-01
  8.72208966e-06  2.15044062e+04  1.03368156e+05  9.02610449e+03
  1.01931590e-04  2.86973877e+01  1.70254917e+01  2.07637462e+06
  2.80283189e+00  9.14844297e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.84456743e-01  4.81657690e+02
  9.69379481e-01  7.86379924e+03  5.93793065e-01  3.73734992e+02
  3.09735393e+04  5.95568265e+00  8.28388416e+00  1.17962708e-03
  3.39071600e+00 -4.42903605e-01  9.95234827e-01  8.74468788e-06
  2.15043418e+04  1.03368156e+05  9.02420508e+03  1.01472549e-04
  2.87241688e+01  1.70244560e+01  2.12432950e+06  2.86859989e+00
  9.36311016e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  1.82011195e-01  4.73099545e+02  9.69884293e-01
  7.85355756e+03  5.92732145e-01  3.73801324e+02  3.09411307e+04
  5.97344128e+00  8.28618832e+00  1.17611113e-03  3.39236329e+00
 -4.43443138e-01  9.95271032e-01  8.74314901e-06  2.14641523e+04
  1.06869047e+05  9.00980078e+03  1.02139282e-04  2.86760902e+01
  1.70234585e+01  2.34189000e+06  3.16740727e+00  1.03384172e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'body', 'marque': 'environmental', 'annee': '2019', 'caracteristiques_techniques': 'Century wrong among as seven.'}",Diecast 2021 Mercedes-AMG GT 63 S 4Matic Silver Metallic with Black Stripes 1/18 ...,"188,33 ","(138,40 $ US)",Olivse,"Livraison à 204,12 $",1
02d4a308-329e-4e9c-a073-01ab5f1df71b,"[ 2.84785588e-02  2.88427535e+02  9.79819491e-01  7.14449851e+03
  6.48505560e-01  3.47150748e+02  2.82895665e+04  7.42787226e+00
  9.43515630e+00  1.37711306e-03  2.90113615e+00 -5.92671792e-01
  9.99791347e-01  9.72836824e-06  2.11755742e+04  7.64835000e+04
  8.82873242e+03  1.37859373e-04  2.94566212e+01  1.69775600e+01
  1.42449238e+06  2.04378319e+00  6.67090859e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  2.82550392e-02
  2.81512128e+02  9.79287658e-01  6.79414543e+03  6.38585081e-01
  3.52824378e+02  2.68950696e+04  7.46706169e+00  9.54421686e+00
  1.33896880e-03  2.93921825e+00 -5.89399773e-01  9.99796683e-01
  9.57209522e-06  2.11183066e+04  8.42997578e+04  8.81984375e+03
  1.35828712e-04  2.92173290e+01  1.69973087e+01  1.43225300e+06
  2.05504036e+00  6.70765156e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.79113706e-02  2.89279783e+02
  9.79896424e-01  7.19305917e+03  6.44391016e-01  3.44618572e+02
  2.84829569e+04  7.45491420e+00  9.50568478e+00  1.35421467e-03
  2.91946259e+00 -5.90105726e-01  9.99793374e-01  9.79968627e-06
  2.11918535e+04  7.51476328e+04  8.82928809e+03  1.39116877e-04
  2.95536137e+01  1.69725513e+01  1.46760888e+06  2.10641265e+00
  6.87533047e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  3.01048664e-02  2.91696107e+02  9.79832233e-01
  7.22996448e+03  6.44652592e-01  3.50122185e+02  2.86281618e+04
  7.38447336e+00  9.43500827e+00  1.36055917e-03  2.92227611e+00
 -5.85097445e-01  9.99758531e-01  9.64605442e-06  2.11389160e+04
  7.78325938e+04  8.82170898e+03  1.34649919e-04  2.93229847e+01
  1.69772415e+01  1.46078312e+06  2.09647655e+00  6.84290000e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'again', 'marque': 'appear', 'annee': '1975', 'caracteristiques_techniques': 'Product build hundred finish.'}",1/18 Motorhelix Mercedes Maybach 62S Landaulet (Blue & Silver) Resin Car Model ...,"748,36 ","(549,95 $ US)",LiveCarModel.com,"Livraison à 217,73 $",1
7fb2cc72-ef2c-475a-a32c-a8ddf4bc3b6b,"[ 3.70661947e-02  3.82226367e+02  9.56848514e-01  4.42825514e+03
  6.18290310e-01  3.73863098e+02  1.73307942e+04  7.09952740e+00
  9.31355093e+00  1.22429217e-03  3.09096836e+00 -5.40442381e-01
  9.99444552e-01  8.95325411e-06  2.11047188e+04  1.99002453e+05
  8.86275293e+03  1.50664113e-04  2.85055561e+01  1.70983124e+01
  1.48862425e+06  2.09840155e+00  6.84918281e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  2.90464626e-02
  3.82962448e+02  9.56930158e-01  4.44517466e+03  6.03852001e-01
  3.72753117e+02  1.73977362e+04  7.16810885e+00  9.46884213e+00
  1.17322397e-03  3.13982326e+00 -5.32113810e-01  9.99420443e-01
  8.98000781e-06  2.11153418e+04  2.00196078e+05  8.86446875e+03
  1.58209456e-04  2.85486774e+01  1.70971432e+01  1.48583438e+06
  2.09442759e+00  6.83621172e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.69098384e-02  3.82603396e+02
  9.56989129e-01  4.44710516e+03  6.14783522e-01  3.74415354e+02
  1.74058172e+04  7.18930462e+00  9.43008191e+00  1.19949262e-03
  3.10807666e+00 -5.39356690e-01  9.99478532e-01  8.94009372e-06
  2.10995625e+04  1.99002453e+05  8.86193555e+03  1.47118291e-04
  2.84844112e+01  1.70981541e+01  1.48959162e+06  2.09977889e+00
  6.85367891e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  3.76546803e-02  3.82029885e+02  9.56717859e-01
  4.41263677e+03  6.13067258e-01  3.73241224e+02  1.72685172e+04
  7.08622240e+00  9.30069203e+00  1.20840942e-03  3.11256530e+00
 -5.36761805e-01  9.99402750e-01  8.96806523e-06  2.11063066e+04
  1.99002453e+05  8.86214941e+03  1.50346968e-04  2.85244370e+01
  1.70982857e+01  1.51005450e+06  2.12896013e+00  6.94892578e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'term', 'marque': 'represent', 'annee': '1987', 'caracteristiques_techniques': 'Scene check plan.'}",Nzg Mercedes Benz Eqs 2022 Hightec Silver With Working Lights 1/18,"333,39 ","(245,00 $ US)",eBay - vladimir2004zil,Livraison gratuite,0
74bc688f-cd32-4933-9544-95ac3e3afffd,"[ 5.23355987e-03  5.40218435e+02  9.47213248e-01  5.12001424e+03
  5.21612725e-01  1.73595652e+02  1.99398385e+04  7.96277511e+00
  1.08084806e+01  8.36028086e-04  3.66524579e+00 -4.75796446e-01
  9.99321406e-01  2.06978511e-05  2.23442930e+04  5.48307422e+04
  8.64140430e+03  3.30575567e-04  4.01956940e+01  1.66726170e+01
  1.31584012e+06  2.15384030e+00  7.03013438e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  5.28803760e-03
  5.40107697e+02  9.46612301e-01  5.06137061e+03  5.14867795e-01
  1.72702946e+02  1.97053748e+04  7.95329139e+00  1.08202098e+01
  8.17270903e-04  3.68850562e+00 -4.69625327e-01  9.99243042e-01
  2.08044567e-05  2.23602188e+04  5.55144570e+04  8.64228613e+03
  3.30420706e-04  4.02905083e+01  1.66739731e+01  1.32636450e+06
  2.17152882e+00  7.08786953e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  4.90972835e-03  5.40466905e+02
  9.47070959e-01  5.10859803e+03  5.16285457e-01  1.74526810e+02
  1.98939252e+04  7.97982226e+00  1.08700177e+01  8.14849872e-04
  3.68339688e+00 -4.70504011e-01  9.99275348e-01  2.05882388e-05
  2.23192207e+04  5.44990898e+04  8.63767676e+03  3.29859176e-04
  4.00848579e+01  1.66781044e+01  1.32190288e+06  2.16399407e+00
  7.06327656e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  4.50187854e-03  5.40346512e+02  9.47646000e-01
  5.16355397e+03  5.13331359e-01  1.72200786e+02  2.01138694e+04
  7.99943989e+00  1.08754409e+01  8.11114117e-04  3.69146903e+00
 -4.71414838e-01  9.99288769e-01  2.08641068e-05  2.23647227e+04
  5.48307422e+04  8.64135156e+03  3.31453106e-04  4.03367844e+01
  1.66616535e+01  1.34069625e+06  2.19561553e+00  7.16648906e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'last', 'marque': 'type', 'annee': '1982', 'caracteristiques_techniques': 'Ask letter agreement want law course region.'}",Jadi Mercedes Benz Gls-class (x167) 2019 Emerald Green Met Dealer Ed,"285,37 ",n\a,eBay - vladimir2004zil,"Livraison à 84,78 $",1
5b035156-250c-4f25-9396-f556e6f12951,"[ 9.62446312e-03  2.05165235e+02  9.69983515e-01  3.41598931e+03
  6.00060962e-01  2.95405560e+02  1.34587920e+04  7.81506070e+00
  9.98783837e+00  1.12330893e-03  3.07143333e+00 -5.75550674e-01
  9.99816601e-01  1.40599914e-05  1.76905957e+04  1.51384172e+05
  7.33894385e+03  2.08522062e-04  2.88021832e+01  1.67545147e+01
  9.79910500e+05  2.12405658e+00  6.93292109e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  1.02432028e-02
  2.05211306e+02  9.70473988e-01  3.47353177e+03  5.92953028e-01
  2.98178819e+02  1.36889158e+04  7.76523967e+00  9.98703722e+00
  1.09907881e-03  3.09776123e+00 -5.67141658e-01  9.99782711e-01
  1.39289023e-05  1.76550117e+04  1.50380422e+05  7.33208203e+03
  2.08400350e-04  2.86568470e+01  1.67542210e+01  1.00590375e+06
  2.18121767e+00  7.11949453e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  1.02781912e-02  2.05135690e+02
  9.70007702e-01  3.41825262e+03  5.97957376e-01  2.95061479e+02
  1.34678748e+04  7.81385380e+00  1.00171814e+01  1.11237680e-03
  3.07884176e+00 -5.71858167e-01  9.99806946e-01  1.40763823e-05
  1.76883359e+04  1.53458016e+05  7.33742090e+03  2.11093502e-04
  2.88109779e+01  1.67538681e+01  9.98458375e+05  2.16486120e+00
  7.06610703e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  9.75622750e-03  2.05491702e+02  9.69785508e-01
  3.39899285e+03  5.98286324e-01  2.94826574e+02  1.33904797e+04
  7.83861252e+00  1.00207809e+01  1.11937581e-03  3.07938430e+00
 -5.75891606e-01  9.99822667e-01  1.40877919e-05  1.76937832e+04
  1.53458016e+05  7.33885352e+03  2.07331497e-04  2.88268833e+01
  1.67552967e+01  9.88550188e+05  2.14306378e+00  6.99496016e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'answer', 'marque': 'media', 'annee': '1978', 'caracteristiques_techniques': 'Prove professor relationship gas.'}",1/18 GT Spirit GTSpirit Mercedes-Benz MB E-Class E-Klasse E63 AMG S (White ...,"789,18 ","(579,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",1
1080d0b4-1ed7-4ef8-9ec4-fadbee9f89d3,"[ 2.68965456e-02  3.04612636e+02  9.77047326e-01  6.63675255e+03
  6.87174639e-01  2.47575132e+02  2.62423975e+04  6.72654069e+00
  8.46678801e+00  1.56767059e-03  2.73959423e+00 -6.05961800e-01
  9.99639507e-01  1.83116899e-05  1.66672930e+04  5.37198633e+04
  6.81837207e+03  2.32888735e-04  3.00555286e+01  1.64564667e+01
  8.51429688e+05  2.20555949e+00  7.19894609e+04  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  3.54463096e-02
  3.03661967e+02  9.79587129e-01  7.43968498e+03  6.78386711e-01
  2.36856027e+02  2.94550780e+04  6.41197994e+00  8.17969572e+00
  1.53787311e-03  2.77756769e+00 -5.82542077e-01  9.99318512e-01
  1.91376894e-05  1.67111738e+04  4.64949648e+04  6.80714551e+03
  2.26171935e-04  3.05930538e+01  1.63958187e+01  1.04265006e+06
  2.71263051e+00  8.85402578e+04  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  2.36053739e-02  3.05930767e+02
  9.77475638e-01  6.79217891e+03  6.76977593e-01  2.46217798e+02
  2.68627849e+04  6.79380381e+00  8.55383491e+00  1.50280787e-03
  2.78981551e+00 -5.98189456e-01  9.99614880e-01  1.84121363e-05
  1.65934473e+04  5.37198633e+04  6.78938232e+03  2.28507590e-04
  2.99997330e+01  1.64411087e+01  1.06554462e+06  2.77291489e+00
  9.05079375e+04  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  2.59765187e-02  3.04229666e+02  9.74972209e-01
  6.07870718e+03  6.72010727e-01  2.54432720e+02  2.40105991e+04
  6.76560651e+00  8.57977411e+00  1.49375718e-03  2.81068164e+00
 -5.91655787e-01  9.99575218e-01  1.78200262e-05  1.65544492e+04
  5.82683711e+04  6.79515283e+03  2.53116130e-04  2.95972157e+01
  1.64977646e+01  9.38629500e+05  2.43572187e+00  7.95019609e+04
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'each', 'marque': 'continue', 'annee': '1986', 'caracteristiques_techniques': 'Describe break join evening another run.'}",1/18 Almost Real 2021 Mercedes-Maybach S-Class (Z223) (Kalahari Gold &Rubellite ...,"353,73 ","(259,95 $ US)",LiveCarModel.com,"Livraison à 190,50 $",0
71313bce-eb48-40bf-a796-441d479ce373,"[ 9.14180652e-02  6.17436005e+02  9.67631192e-01  9.53755676e+03
  5.39922236e-01  3.08082719e+02  3.75327910e+04  6.86245882e+00
  9.55293596e+00  9.26722492e-04  3.69546745e+00 -4.31628755e-01
  9.97062083e-01  8.04998581e-06  2.90883770e+04  7.17308047e+04
  1.17792705e+04  1.13735645e-04  3.61466522e+01  1.72905540e+01
  4.27288700e+06  3.34067750e+00  1.09039719e+05  2.49021912e+00
  1.63199000e+05  4.99996948e+00  6.39996094e+02  9.30643168e-02
  6.02733813e+02  9.72771956e-01  1.10683707e+04  5.27761752e-01
  2.90477331e+02  4.36707490e+04  6.68057371e+00  9.34706471e+00
  9.00578377e-04  3.71828715e+00 -4.15766517e-01  9.95824985e-01
  8.53509209e-06  2.87058301e+04  4.94346602e+04  1.15884375e+04
  1.22055862e-04  3.64928055e+01  1.71791248e+01  7.76272850e+06
  6.19006062e+00  2.02043578e+05  2.49021912e+00  1.63199000e+05
  4.99996948e+00  6.39996094e+02  9.55019441e-02  6.15170005e+02
  9.71245625e-01  1.06971296e+04  5.28779161e-01  2.93081628e+02
  4.21733482e+04  6.71151206e+00  9.39316857e+00  8.80290872e-04
  3.72820151e+00 -4.16271772e-01  9.95984929e-01  8.45967770e-06
  2.89759902e+04  5.38972617e+04  1.16906445e+04  1.21783472e-04
  3.66705551e+01  1.72075233e+01  6.11265500e+06  4.82917547e+00
  1.57624281e+05  2.49021912e+00  1.63199000e+05  4.99996948e+00
  6.39996094e+02  9.48006430e-02  6.66507415e+02  9.60515074e-01
  8.43943623e+03  5.10056030e-01  3.44294185e+02  3.30912375e+04
  6.92498448e+00  9.77772810e+00  8.35308319e-04  3.88722861e+00
 -4.11013405e-01  9.96392497e-01  7.20741127e-06  2.85200664e+04
  9.33932734e+04  1.16892715e+04  1.04207160e-04  3.41586342e+01
  1.73749695e+01  4.75407200e+06  3.72167563e+00  1.21475492e+05
  2.49021912e+00  1.63199000e+05  4.99996948e+00  6.39996094e+02]","{'modele': 'board', 'marque': 'carry', 'annee': '1971', 'caracteristiques_techniques': 'Perform attack leader president range decision.'}",KidsVip 24V Enfants et Tout-Petits Mercedes G Series 4x4 Voiture Eléctrique avec ...,"779,95 ",n\a,Toys R Us Canada,"Livraison à 250,00 $",0
